datetime,Living room,Bedroom,Bathroom,Kitchen,Hallway
2019-12-24 12:51:13.867013400+00:00,,,,,1.0
2019-12-24 12:51:14.746014800+00:00,,1.0,,,
2019-12-24 12:52:15.229002+00:00,,0.0,,,
2019-12-24 12:52:47.927018+00:00,0.0,,,,
2019-12-24 12:52:49.301090+00:00,,,,,0.0
2019-12-24 12:52:49.429023200+00:00,,,0.0,,
2019-12-24 12:53:07.228091200+00:00,,,,0.0,
2019-12-24 12:56:58.819039400+00:00,,,,1.0,
2019-12-24 13:02:20.946077300+00:00,,,,0.0,
2019-12-24 13:07:30.928048900+00:00,,,,1.0,
2019-12-24 13:11:31.219000200+00:00,,,,0.0,
2019-12-24 13:15:59.148001+00:00,1.0,,,,
2019-12-24 13:16:03.985012600+00:00,,,1.0,,
2019-12-24 13:16:05.587052+00:00,,,,,1.0
2019-12-24 13:16:59.653064600+00:00,0.0,,,,
2019-12-24 13:17:42.568029100+00:00,,,,,0.0
2019-12-24 13:17:48.421042800+00:00,,,0.0,,
2019-12-24 13:18:26.546093800+00:00,,,1.0,,
2019-12-24 13:18:33.085081700+00:00,,,,,1.0
2019-12-24 13:19:27.447095800+00:00,,,0.0,,
2019-12-24 13:19:33.297033900+00:00,,,,,0.0
2019-12-24 13:19:36.747059300+00:00,,,1.0,,
2019-12-24 13:19:41.453069600+00:00,,,,,1.0
2019-12-24 13:20:42.559030100+00:00,,,,,0.0
2019-12-24 13:20:59.157016300+00:00,,,0.0,,
2019-12-24 13:21:34.938060600+00:00,,,,,1.0
2019-12-24 13:21:35.118055900+00:00,,,1.0,,
2019-12-24 13:22:35.354021+00:00,,,,,0.0
2019-12-24 13:22:54.222023800+00:00,,,,,1.0
2019-12-24 13:23:17.405032400+00:00,1.0,,,,
2019-12-24 13:23:52.159039100+00:00,,,0.0,,
2019-12-24 13:23:54.294052200+00:00,,,,,0.0
2019-12-24 13:24:17.615014500+00:00,0.0,,,,
2019-12-24 13:25:03.254064600+00:00,,,,1.0,
2019-12-24 13:29:03.945049+00:00,,,,0.0,
2019-12-24 13:45:03.156044200+00:00,1.0,,,,
2019-12-24 13:45:06.399066800+00:00,,,1.0,,
2019-12-24 13:45:06.761094700+00:00,,,,,1.0
2019-12-24 13:46:03.620073300+00:00,0.0,,,,
2019-12-24 13:46:05.377028500+00:00,1.0,,,,
2019-12-24 13:46:58.525083700+00:00,,,,,0.0
2019-12-24 13:47:02.361057900+00:00,,,0.0,,
2019-12-24 13:48:23.627033900+00:00,0.0,,,,
2019-12-24 13:49:17.452043100+00:00,,,,1.0,
2019-12-24 14:14:47.622033100+00:00,1.0,,,,
2019-12-24 14:14:57.296034600+00:00,,,1.0,,
2019-12-24 14:14:57.955011200+00:00,,,,,1.0
2019-12-24 14:15:48.861061+00:00,0.0,,,,
2019-12-24 14:15:58.103052+00:00,,,0.0,,
2019-12-24 14:15:58.477072600+00:00,,,,,0.0
2019-12-24 14:17:47.168024500+00:00,,,,0.0,
2019-12-24 14:19:45.592022700+00:00,1.0,,,,
2019-12-24 14:20:46.830083500+00:00,0.0,,,,
2019-12-24 14:23:25.155006500+00:00,1.0,,,,
2019-12-24 14:24:25.549053800+00:00,0.0,,,,
2019-12-24 14:25:20.668061+00:00,1.0,,,,
2019-12-24 14:26:21.567084400+00:00,0.0,,,,
2019-12-24 14:30:42.127056900+00:00,1.0,,,,
2019-12-24 14:31:42.558079600+00:00,0.0,,,,
2019-12-24 14:32:43.472014300+00:00,1.0,,,,
2019-12-24 14:33:55.841075800+00:00,0.0,,,,
2019-12-24 14:36:10.373045300+00:00,1.0,,,,
2019-12-24 14:37:59.080072300+00:00,,,,,1.0
2019-12-24 14:38:59.480029800+00:00,,,,,0.0
2019-12-24 14:39:18.829043+00:00,,,,,1.0
2019-12-24 14:40:19.456094100+00:00,,,,,0.0
2019-12-24 14:42:35.291085400+00:00,,,,,1.0
2019-12-24 14:43:36.251033+00:00,,,,,0.0
2019-12-24 14:44:49.809000300+00:00,0.0,,,,
2019-12-24 14:45:04.668067+00:00,1.0,,,,
2019-12-24 14:45:33.854065200+00:00,,,,,1.0
2019-12-24 14:45:53.072031400+00:00,,1.0,,,
2019-12-24 14:46:05.568065+00:00,0.0,,,,
2019-12-24 14:46:34.234013400+00:00,,,,,0.0
2019-12-24 14:46:41.994032700+00:00,,,,,1.0
2019-12-24 14:47:41.179036100+00:00,,0.0,,,
2019-12-24 14:48:09.892089300+00:00,,1.0,,,
2019-12-24 14:48:56.233073200+00:00,,,,,0.0
2019-12-24 14:48:58.390062200+00:00,,,,,1.0
2019-12-24 14:49:59.500029800+00:00,,,,,0.0
2019-12-24 14:50:12.418012500+00:00,,0.0,,,
2019-12-24 14:50:59.090097300+00:00,,,,,1.0
2019-12-24 14:52:34.206056200+00:00,,,,,0.0
2019-12-24 14:53:54.826006700+00:00,,,,,1.0
2019-12-24 14:56:22.441067400+00:00,,,,,0.0
2019-12-24 14:57:53.459050100+00:00,,,,,1.0
2019-12-24 14:58:13.175073400+00:00,1.0,,,,
2019-12-24 14:58:14.030082+00:00,,,1.0,,
2019-12-24 14:59:39.579038300+00:00,0.0,,,,
2019-12-24 14:59:45.299089+00:00,,,0.0,,
2019-12-24 14:59:46.498094100+00:00,,,,,0.0
2019-12-24 15:00:13.988029+00:00,,,,,1.0
2019-12-24 15:00:58.975040900+00:00,,,1.0,,
2019-12-24 15:01:14.194082900+00:00,,,,,0.0
2019-12-24 15:01:47.151069600+00:00,,,,,1.0
2019-12-24 15:02:15.546078900+00:00,1.0,,,,
2019-12-24 15:02:56.175044300+00:00,,,,1.0,
2019-12-24 15:03:33.053007500+00:00,,,0.0,,
2019-12-24 15:03:37.178026900+00:00,,,,,0.0
2019-12-24 15:03:46.146002300+00:00,,,1.0,,
2019-12-24 15:03:47.307036+00:00,,,,,1.0
2019-12-24 15:04:42.537066500+00:00,0.0,,,,
2019-12-24 15:06:07.163089900+00:00,1.0,,,,
2019-12-24 15:06:56.873066+00:00,,,,0.0,
2019-12-24 15:07:24.564073800+00:00,0.0,,,,
2019-12-24 15:10:44.443087900+00:00,,,,,0.0
2019-12-24 15:12:05.803008300+00:00,,,,,1.0
2019-12-24 15:15:48.598023100+00:00,1.0,,,,
2019-12-24 15:16:08.135091300+00:00,,,0.0,,
2019-12-24 15:16:28.820072800+00:00,,,1.0,,
2019-12-24 15:16:40.296091400+00:00,,,,1.0,
2019-12-24 15:17:24.449021100+00:00,,,,,0.0
2019-12-24 15:17:26.780037400+00:00,0.0,,,,
2019-12-24 15:17:31.377049+00:00,,,0.0,,
2019-12-24 15:19:54.576065600+00:00,1.0,,,,
2019-12-24 15:20:40.857089200+00:00,,,,0.0,
2019-12-24 15:20:57.121086900+00:00,0.0,,,,
2019-12-24 15:23:09.809000+00:00,1.0,,,,
2019-12-24 15:23:16.281052700+00:00,,,1.0,,
2019-12-24 15:23:16.329095800+00:00,,,,,1.0
2019-12-24 15:24:17.158066100+00:00,,,,,0.0
2019-12-24 15:24:22.848027600+00:00,,,0.0,,
2019-12-24 15:24:24.588059200+00:00,0.0,,,,
2019-12-24 15:26:56.163035300+00:00,,,,,1.0
2019-12-24 15:27:01.577029+00:00,1.0,,,,
2019-12-24 15:27:02.072042900+00:00,,,1.0,,
2019-12-24 15:27:56.175096400+00:00,,,,,0.0
2019-12-24 15:28:02.301052700+00:00,,,0.0,,
2019-12-24 15:28:02.525075300+00:00,0.0,,,,
2019-12-24 15:28:33.352054+00:00,1.0,,,,
2019-12-24 15:29:44.401003700+00:00,,,1.0,,
2019-12-24 15:29:44.810059300+00:00,,,,,1.0
2019-12-24 15:30:41.540059100+00:00,0.0,,,,
2019-12-24 15:30:45.268027200+00:00,,,0.0,,
2019-12-24 15:30:45.427052400+00:00,,,,,0.0
2019-12-24 16:11:17.012043100+00:00,1.0,,,,
2019-12-24 16:12:17.507095500+00:00,0.0,,,,
2019-12-24 16:25:07.388027400+00:00,,,,1.0,
2019-12-24 16:26:27.829047200+00:00,1.0,,,,
2019-12-24 16:26:40.873087600+00:00,,,1.0,,
2019-12-24 16:26:41.929042600+00:00,,,,,1.0
2019-12-24 16:27:28.762008400+00:00,0.0,,,,
2019-12-24 16:28:18.349031100+00:00,,,,,0.0
2019-12-24 16:28:25.179084900+00:00,,,0.0,,
2019-12-24 16:29:35.294099900+00:00,,,1.0,,
2019-12-24 16:29:46.080007900+00:00,,,,0.0,
2019-12-24 16:30:39.364057200+00:00,,,,,1.0
2019-12-24 16:32:40.631074800+00:00,1.0,,,,
2019-12-24 16:33:23.170077800+00:00,,,0.0,,
2019-12-24 16:33:24.345001300+00:00,,,,,0.0
2019-12-24 16:33:41.478002200+00:00,0.0,,,,
2019-12-24 17:28:36.995097900+00:00,1.0,,,,
2019-12-24 17:28:45.545058300+00:00,,,,,1.0
2019-12-24 17:29:36.549063+00:00,,,1.0,,
2019-12-24 17:30:24.318026900+00:00,,,,,0.0
2019-12-24 17:30:36.447020200+00:00,0.0,,,,
2019-12-24 17:31:29.868035200+00:00,,,0.0,,
2019-12-24 17:31:32.462086200+00:00,,,1.0,,
2019-12-24 17:31:33.514010600+00:00,,,,,1.0
2019-12-24 17:31:37.878071400+00:00,1.0,,,,
2019-12-24 17:32:32.849086100+00:00,,,0.0,,
2019-12-24 17:32:34.032038+00:00,,,,,0.0
2019-12-24 17:33:35.708050700+00:00,,,,,1.0
2019-12-24 17:34:55.167019+00:00,,,,,0.0
2019-12-24 17:35:03.430070400+00:00,0.0,,,,
2019-12-24 18:01:33.821058200+00:00,,,,1.0,
2019-12-24 18:07:03.713012300+00:00,,,,0.0,
2019-12-24 18:08:51.213083900+00:00,1.0,,,,
2019-12-24 18:08:58.505086200+00:00,,,,,1.0
2019-12-24 18:09:51.668009900+00:00,0.0,,,,
2019-12-24 18:09:59.289090700+00:00,,,,,0.0
2019-12-24 18:12:06.936006700+00:00,,,,,1.0
2019-12-24 18:12:23.469019100+00:00,,1.0,,,
2019-12-24 18:12:43.073022600+00:00,1.0,,,,
2019-12-24 18:13:16.672034400+00:00,,,,1.0,
2019-12-24 18:13:24.330017+00:00,,0.0,,,
2019-12-24 18:13:40.262038300+00:00,,,,,0.0
2019-12-24 18:13:43.388090+00:00,0.0,,,,
2019-12-24 18:17:16.693099700+00:00,,,,0.0,
2019-12-24 18:29:56.309035400+00:00,,,,1.0,
2019-12-24 18:33:56.696052+00:00,,,,0.0,
2019-12-24 18:45:19.009046+00:00,,,,1.0,
2019-12-24 18:50:23.664074100+00:00,,,,0.0,
2019-12-24 19:04:17.099066200+00:00,,,,1.0,
2019-12-24 19:05:17.194070+00:00,1.0,,,,
2019-12-24 19:05:23.387065500+00:00,,,,,1.0
2019-12-24 19:05:26.823003600+00:00,,,1.0,,
2019-12-24 19:06:17.366064100+00:00,0.0,,,,
2019-12-24 19:06:24.198027800+00:00,,,,,0.0
2019-12-24 19:06:27.978040900+00:00,,,0.0,,
2019-12-24 19:07:06.082057600+00:00,,,1.0,,
2019-12-24 19:08:13.677000400+00:00,,,,,1.0
2019-12-24 19:08:21.168034100+00:00,1.0,,,,
2019-12-24 19:08:55.659000400+00:00,,,,0.0,
2019-12-24 19:09:00.976020300+00:00,,,0.0,,
2019-12-24 19:09:13.971025500+00:00,,,,,0.0
2019-12-24 19:09:33.588087300+00:00,0.0,,,,
2019-12-24 19:48:18.416096500+00:00,1.0,,,,
2019-12-24 19:48:23.158007800+00:00,,,,,1.0
2019-12-24 19:48:41.547035800+00:00,,1.0,,,
2019-12-24 19:49:15.560051700+00:00,,,1.0,,
2019-12-24 19:49:45.315035700+00:00,0.0,,,,
2019-12-24 19:50:07.925032100+00:00,,,,,0.0
2019-12-24 19:50:09.259032300+00:00,,0.0,,,
2019-12-24 19:51:50.558088500+00:00,,,,,1.0
2019-12-24 19:51:53.368034200+00:00,1.0,,,,
2019-12-24 19:52:47.911000600+00:00,,,0.0,,
2019-12-24 19:52:50.871014100+00:00,,,,,0.0
2019-12-24 19:52:54.568020400+00:00,0.0,,,,
2019-12-24 20:01:00.364013300+00:00,1.0,,,,
2019-12-24 20:01:04.200086500+00:00,,,,,1.0
2019-12-24 20:01:05.482059200+00:00,,1.0,,,
2019-12-24 20:02:19.998079500+00:00,,0.0,,,
2019-12-24 20:02:21.227025900+00:00,,,,,0.0
2019-12-24 20:02:23.305035900+00:00,0.0,,,,
2019-12-24 20:16:03.261012900+00:00,1.0,,,,
2019-12-24 20:16:05.726039700+00:00,,,,,1.0
2019-12-24 20:16:19.725019600+00:00,,1.0,,,
2019-12-24 20:16:40.478068400+00:00,,,,1.0,
2019-12-24 20:17:06.132096400+00:00,,,,,0.0
2019-12-24 20:17:16.225055300+00:00,,,,,1.0
2019-12-24 20:17:19.986003400+00:00,,0.0,,,
2019-12-24 20:17:57.786065200+00:00,,1.0,,,
2019-12-24 20:19:32.269080200+00:00,,0.0,,,
2019-12-24 20:19:43.516051300+00:00,,1.0,,,
2019-12-24 20:21:25.106091800+00:00,,,,,0.0
2019-12-24 20:21:48.418061800+00:00,,,,,1.0
2019-12-24 20:24:56.987085800+00:00,,0.0,,,
2019-12-24 20:25:59.174073600+00:00,,,,,0.0
2019-12-24 20:29:08.414083600+00:00,,,,,1.0
2019-12-24 20:30:13.600029500+00:00,,1.0,,,
2019-12-24 20:30:25.318096200+00:00,,,1.0,,
2019-12-24 20:31:26.120007100+00:00,,,,,0.0
2019-12-24 20:31:26.757083100+00:00,,,0.0,,
2019-12-24 20:31:42.063011400+00:00,,0.0,,,
2019-12-24 20:37:10.344014600+00:00,,,1.0,,
2019-12-24 20:38:11.571047900+00:00,,,0.0,,
2019-12-24 20:38:16.747004100+00:00,,,1.0,,
2019-12-24 20:38:17.019076600+00:00,,,,,1.0
2019-12-24 20:38:20.312067700+00:00,,1.0,,,
2019-12-24 20:39:17.565092900+00:00,,,0.0,,
2019-12-24 20:39:18.086095900+00:00,,,,,0.0
2019-12-24 20:39:41.988021+00:00,,0.0,,,
2019-12-24 20:39:56.634071+00:00,,1.0,,,
2019-12-24 20:40:03.787074200+00:00,,,,,1.0
2019-12-24 20:40:06.586063200+00:00,,,1.0,,
2019-12-24 20:40:56.988012+00:00,,0.0,,,
2019-12-24 20:41:41.851033+00:00,,,0.0,,
2019-12-24 20:41:56.738085300+00:00,,,1.0,,
2019-12-24 20:42:44.105013300+00:00,,,,,0.0
2019-12-24 20:42:57.579050700+00:00,,,0.0,,
2019-12-24 20:43:54.786093400+00:00,,,1.0,,
2019-12-24 20:44:55.622063900+00:00,,,0.0,,
2019-12-24 20:47:53.528058400+00:00,0.0,,,,
2019-12-24 20:48:13.283092800+00:00,1.0,,,,
2019-12-24 20:50:52.518076700+00:00,0.0,,,,
2019-12-24 20:53:16.535090600+00:00,,,,0.0,
2019-12-24 20:53:26.838082900+00:00,1.0,,,,
2019-12-24 20:54:37.053041800+00:00,,,,1.0,
2019-12-24 20:55:25.255021900+00:00,0.0,,,,
2019-12-24 20:56:33.197037500+00:00,1.0,,,,
2019-12-24 20:58:01.109013100+00:00,,,1.0,,
2019-12-24 20:58:07.373075900+00:00,,,,,1.0
2019-12-24 20:59:01.870046700+00:00,,,0.0,,
2019-12-24 20:59:25.085018+00:00,,,,,0.0
2019-12-24 20:59:43.382021200+00:00,,,1.0,,
2019-12-24 21:00:43.796029200+00:00,,,0.0,,
2019-12-24 21:02:14.870093+00:00,,,1.0,,
2019-12-24 21:02:15.596035200+00:00,,,,,1.0
2019-12-24 21:03:15.841011700+00:00,,,,,0.0
2019-12-24 21:03:33.585005900+00:00,,,0.0,,
2019-12-24 21:04:47.483089500+00:00,0.0,,,,
2019-12-24 21:05:05.197024600+00:00,1.0,,,,
2019-12-24 21:06:05.226073600+00:00,0.0,,,,
2019-12-24 21:06:10.274071+00:00,1.0,,,,
2019-12-24 21:07:11.491013100+00:00,0.0,,,,
2019-12-24 21:07:27.785021100+00:00,,,,0.0,
2019-12-24 21:08:49.210030900+00:00,1.0,,,,
2019-12-24 21:08:57.853050700+00:00,,,,1.0,
2019-12-24 21:10:17.207032500+00:00,0.0,,,,
2019-12-24 21:11:00.377037200+00:00,1.0,,,,
2019-12-24 21:12:53.488090+00:00,0.0,,,,
2019-12-24 21:13:21.775026800+00:00,1.0,,,,
2019-12-24 21:13:24.864080600+00:00,,,1.0,,
2019-12-24 21:13:25.216003900+00:00,,,,,1.0
2019-12-24 21:14:26.041035900+00:00,,,,,0.0
2019-12-24 21:14:50.510039200+00:00,,,0.0,,
2019-12-24 21:15:25.232064200+00:00,0.0,,,,
2019-12-24 21:15:46.771031700+00:00,,,,0.0,
2019-12-24 21:16:19.348085700+00:00,1.0,,,,
2019-12-24 21:17:20.637071500+00:00,0.0,,,,
2019-12-24 21:19:06.402003700+00:00,1.0,,,,
2019-12-24 21:19:52.078079400+00:00,,,,1.0,
2019-12-24 21:22:09.092062500+00:00,,,1.0,,
2019-12-24 21:22:11.521074600+00:00,,,,,1.0
2019-12-24 21:22:13.871055700+00:00,,1.0,,,
2019-12-24 21:23:46.239087700+00:00,,0.0,,,
2019-12-24 21:23:50.867049800+00:00,,,,,0.0
2019-12-24 21:23:53.530015500+00:00,,,0.0,,
2019-12-24 21:24:10.511031+00:00,0.0,,,,
2019-12-24 21:24:31.173083+00:00,1.0,,,,
2019-12-24 21:27:56.270012300+00:00,0.0,,,,
2019-12-24 21:28:55.097052200+00:00,1.0,,,,
2019-12-24 21:30:36.516085100+00:00,,,,0.0,
2019-12-24 21:31:17.235091700+00:00,0.0,,,,
2019-12-24 21:31:36.744080+00:00,1.0,,,,
2019-12-24 21:31:41.960053+00:00,,,,1.0,
2019-12-24 21:32:37.215061700+00:00,0.0,,,,
2019-12-24 21:32:43.001094600+00:00,1.0,,,,
2019-12-24 21:36:12.471033600+00:00,0.0,,,,
2019-12-24 21:37:45.775008800+00:00,,,,0.0,
2019-12-24 21:39:57.626044700+00:00,1.0,,,,
2019-12-24 21:40:03.369084400+00:00,,,1.0,,
2019-12-24 21:40:03.718064300+00:00,,,,,1.0
2019-12-24 21:40:13.840005900+00:00,,,,1.0,
2019-12-24 21:41:04.036017200+00:00,,,,,0.0
2019-12-24 21:42:29.588096200+00:00,,,,,1.0
2019-12-24 21:42:42.557061800+00:00,,1.0,,,
2019-12-24 21:43:25.817033+00:00,,,0.0,,
2019-12-24 21:43:29.779031800+00:00,,,,,0.0
2019-12-24 21:43:42.971081100+00:00,,0.0,,,
2019-12-24 21:44:28.280034600+00:00,,,1.0,,
2019-12-24 21:44:28.697051500+00:00,,,,,1.0
2019-12-24 21:44:29.378094200+00:00,,1.0,,,
2019-12-24 21:45:28.764045900+00:00,,,0.0,,
2019-12-24 21:45:28.832025900+00:00,,,,,0.0
2019-12-24 21:45:30.195055100+00:00,,0.0,,,
2019-12-24 21:47:51.085000200+00:00,,,,,1.0
2019-12-24 21:47:51.229028600+00:00,,,1.0,,
2019-12-24 21:49:07.462068100+00:00,0.0,,,,
2019-12-24 21:49:14.619082500+00:00,1.0,,,,
2019-12-24 21:49:25.025084400+00:00,,,,,0.0
2019-12-24 21:49:43.870064200+00:00,,,,,1.0
2019-12-24 21:50:55.493002200+00:00,,,0.0,,
2019-12-24 21:51:24.652011300+00:00,,,1.0,,
2019-12-24 21:51:41.999056600+00:00,,1.0,,,
2019-12-24 21:52:57.968028600+00:00,,0.0,,,
2019-12-24 21:52:59.006062800+00:00,,,,,0.0
2019-12-24 21:54:32.920099+00:00,,,,,1.0
2019-12-24 21:55:33.802016300+00:00,,,,,0.0
2019-12-24 21:56:06.452029+00:00,0.0,,,,
2019-12-24 21:56:08.441011600+00:00,1.0,,,,
2019-12-24 21:58:16.190054800+00:00,0.0,,,,
2019-12-24 21:58:25.734054500+00:00,,,,,1.0
2019-12-24 21:58:27.308097900+00:00,1.0,,,,
2019-12-24 21:58:30.738071300+00:00,,,,0.0,
2019-12-24 21:58:56.580022200+00:00,,1.0,,,
2019-12-24 21:59:38.472034200+00:00,,,0.0,,
2019-12-24 22:02:18.992049200+00:00,,,,,0.0
2019-12-24 22:02:19.160096700+00:00,0.0,,,,
2019-12-24 22:02:21.577070300+00:00,,,,,1.0
2019-12-24 22:02:43.577016500+00:00,1.0,,,,
2019-12-24 22:02:48.159057200+00:00,,,1.0,,
2019-12-24 22:03:48.736052700+00:00,,,0.0,,
2019-12-24 22:03:49.171024400+00:00,,0.0,,,
2019-12-24 22:04:04.019067200+00:00,,,,,0.0
2019-12-24 22:04:14.546010+00:00,0.0,,,,
2019-12-24 22:04:26.981097200+00:00,1.0,,,,
2019-12-24 22:04:40.898092200+00:00,,,,,1.0
2019-12-24 22:04:41.329099600+00:00,,,1.0,,
2019-12-24 22:04:44.906098200+00:00,,1.0,,,
2019-12-24 22:05:41.998071100+00:00,,,,,0.0
2019-12-24 22:05:45.215016900+00:00,,0.0,,,
2019-12-24 22:06:04.206010200+00:00,,,,,1.0
2019-12-24 22:06:38.519063600+00:00,,,0.0,,
2019-12-24 22:07:05.005014800+00:00,,,,,0.0
2019-12-24 22:07:09.351068+00:00,,,,,1.0
2019-12-24 22:07:17.428016500+00:00,,,1.0,,
2019-12-24 22:08:09.773010900+00:00,,,,,0.0
2019-12-24 22:08:18.447062800+00:00,,,0.0,,
2019-12-24 22:09:15.622036+00:00,,1.0,,,
2019-12-24 22:09:17.156060500+00:00,0.0,,,,
2019-12-24 22:09:39.682002600+00:00,1.0,,,,
2019-12-24 22:09:47.816063700+00:00,,,,,1.0
2019-12-24 22:10:35.091028700+00:00,,,1.0,,
2019-12-24 22:11:35.497059+00:00,,,0.0,,
2019-12-24 22:11:49.768051500+00:00,,,,,0.0
2019-12-24 22:11:59.956078200+00:00,,0.0,,,
2019-12-24 22:13:26.815041900+00:00,,,,1.0,
2019-12-24 22:14:02.779037600+00:00,,1.0,,,
2019-12-24 22:14:18.158002+00:00,0.0,,,,
2019-12-24 22:14:21.534051100+00:00,1.0,,,,
2019-12-24 22:15:02.949021500+00:00,,0.0,,,
2019-12-24 22:16:20.718009400+00:00,,,,,1.0
2019-12-24 22:16:22.473005200+00:00,,1.0,,,
2019-12-24 22:17:22.960089900+00:00,,0.0,,,
2019-12-24 22:18:01.097006700+00:00,,,1.0,,
2019-12-24 22:20:03.712029800+00:00,,,0.0,,
2019-12-24 22:20:31.755032+00:00,,,,,0.0
2019-12-24 22:21:20.155099900+00:00,0.0,,,,
2019-12-24 22:21:27.513035700+00:00,1.0,,,,
2019-12-24 22:22:28.404026+00:00,0.0,,,,
2019-12-24 22:22:49.861021300+00:00,,1.0,,,
2019-12-24 22:23:39.006042500+00:00,1.0,,,,
2019-12-24 22:23:39.065034+00:00,,,,,1.0
2019-12-24 22:23:41.774009300+00:00,,,1.0,,
2019-12-24 22:24:16.445086300+00:00,,,,0.0,
2019-12-24 22:24:51.175024600+00:00,,0.0,,,
2019-12-24 22:25:07.695016600+00:00,,,0.0,,
2019-12-24 22:25:07.770042+00:00,,,,,0.0
2019-12-24 22:25:19.885084600+00:00,,,1.0,,
2019-12-24 22:25:20.375009400+00:00,,,,,1.0
2019-12-24 22:26:17.245041600+00:00,0.0,,,,
2019-12-24 22:26:20.961053800+00:00,,,,,0.0
2019-12-24 22:26:21.360091300+00:00,,,0.0,,
2019-12-24 22:27:04.871066100+00:00,1.0,,,,
2019-12-24 22:28:05.166059+00:00,0.0,,,,
2019-12-24 22:28:51.819031500+00:00,1.0,,,,
2019-12-24 22:28:53.082089200+00:00,,1.0,,,
2019-12-24 22:29:35.180022600+00:00,,,,,1.0
2019-12-24 22:29:47.407096+00:00,,,1.0,,
2019-12-24 22:30:13.176066800+00:00,,0.0,,,
2019-12-24 22:30:35.732068200+00:00,,,,,0.0
2019-12-24 22:30:36.130050600+00:00,0.0,,,,
2019-12-24 22:31:12.388083400+00:00,1.0,,,,
2019-12-24 22:31:14.630083900+00:00,,,,,1.0
2019-12-24 22:31:43.277047300+00:00,,1.0,,,
2019-12-24 22:32:36.786024300+00:00,,,,,0.0
2019-12-24 22:32:38.148086600+00:00,0.0,,,,
2019-12-24 22:32:44.182025100+00:00,,0.0,,,
2019-12-24 22:32:49.987044800+00:00,,,0.0,,
2019-12-24 22:33:06.926013200+00:00,1.0,,,,
2019-12-24 22:33:09.893077500+00:00,,,,,1.0
2019-12-24 22:34:10.737022500+00:00,,,,,0.0
2019-12-24 22:35:05.138013300+00:00,0.0,,,,
2019-12-24 22:35:34.823011800+00:00,,,,,1.0
2019-12-24 22:35:36.452048400+00:00,1.0,,,,
2019-12-24 22:36:35.755055100+00:00,,,,,0.0
2019-12-24 22:36:37.148005100+00:00,0.0,,,,
2019-12-24 22:43:11.370000700+00:00,1.0,,,,
2019-12-24 22:44:12.401014+00:00,0.0,,,,
2019-12-24 22:45:18.190064800+00:00,1.0,,,,
2019-12-24 22:45:20.971087200+00:00,,,,,1.0
2019-12-24 22:46:19.135032700+00:00,0.0,,,,
2019-12-24 22:46:21.954067+00:00,,,,,0.0
2019-12-24 22:47:02.877023200+00:00,,,,,1.0
2019-12-24 22:47:02.937057200+00:00,1.0,,,,
2019-12-24 22:47:32.085053900+00:00,,1.0,,,
2019-12-24 22:48:26.398020600+00:00,0.0,,,,
2019-12-24 22:48:27.708090300+00:00,,,,,0.0
2019-12-24 22:48:33.180063700+00:00,,0.0,,,
2019-12-24 22:48:36.200092400+00:00,,,,,1.0
2019-12-24 22:48:36.255019400+00:00,1.0,,,,
2019-12-24 22:49:39.969023900+00:00,,,,,0.0
2019-12-24 22:50:06.976090600+00:00,,,,,1.0
2019-12-24 22:50:17.179088+00:00,,1.0,,,
2019-12-24 22:51:17.927049100+00:00,,0.0,,,
2019-12-24 22:52:46.411041600+00:00,0.0,,,,
2019-12-24 22:52:46.941008500+00:00,,,,,0.0
2019-12-24 22:54:08.906048400+00:00,1.0,,,,
2019-12-24 22:55:09.391015600+00:00,0.0,,,,
2019-12-24 22:55:47.079081900+00:00,,,,,1.0
2019-12-24 22:55:47.125026300+00:00,1.0,,,,
2019-12-24 22:56:29.640023800+00:00,,1.0,,,
2019-12-24 22:58:40.144010+00:00,0.0,,,,
2019-12-24 22:58:46.407037900+00:00,,0.0,,,
2019-12-24 22:58:47.010071900+00:00,,,,,0.0
2019-12-24 22:59:00.724001100+00:00,1.0,,,,
2019-12-24 23:00:01.353094700+00:00,0.0,,,,
2019-12-24 23:00:23.944029100+00:00,1.0,,,,
2019-12-24 23:01:24.143034700+00:00,0.0,,,,
2019-12-24 23:07:46.748071200+00:00,1.0,,,,
2019-12-24 23:09:30.382034600+00:00,0.0,,,,
2019-12-24 23:12:25.603008300+00:00,1.0,,,,
2019-12-24 23:15:01.127051400+00:00,0.0,,,,
2019-12-24 23:16:01.968088400+00:00,1.0,,,,
2019-12-24 23:17:02.114081+00:00,0.0,,,,
2019-12-24 23:18:42.527047300+00:00,1.0,,,,
2019-12-24 23:18:43.733076200+00:00,,,,,1.0
2019-12-24 23:19:34.880078100+00:00,,1.0,,,
2019-12-24 23:19:40.370006800+00:00,,,,1.0,
2019-12-24 23:20:34.679099900+00:00,,,,,0.0
2019-12-24 23:20:34.940061+00:00,,0.0,,,
2019-12-24 23:21:10.220047100+00:00,,,,,1.0
2019-12-24 23:21:18.297062100+00:00,,1.0,,,
2019-12-24 23:23:20.908093300+00:00,,,,,0.0
2019-12-24 23:23:25.158088800+00:00,,0.0,,,
2019-12-24 23:23:43.427094800+00:00,,,,,1.0
2019-12-24 23:24:43.932087500+00:00,,,,,0.0
2019-12-24 23:25:37.070063700+00:00,,,,,1.0
2019-12-24 23:25:39.535005300+00:00,,1.0,,,
2019-12-24 23:26:37.946077600+00:00,,,,,0.0
2019-12-24 23:26:39.881008800+00:00,,0.0,,,
